demand_mw,solar_mw,gas_mw,load_shedding_mw,solar_cf,timestamp,month,day,hour,date,period,served_by_solar_gas_mw,unserved_share_of_demand
25330.204137,1175.882884364691,15873.654411947797,8280.666840687512,0.0014557890723388,2025-01-25 17:00:00,1,25,17,2025-01-25,evening_peak_16_20,17049.537296312486,0.3269088079946378
26053.060779,-0.0,15873.654411947797,10179.406367052203,0.0,2025-01-25 18:00:00,1,25,18,2025-01-25,evening_peak_16_20,15873.654411947797,0.3907182520088882
25075.952881,-0.0,15873.654411947797,9202.298469052204,0.0,2025-01-25 19:00:00,1,25,19,2025-01-25,evening_peak_16_20,15873.654411947797,0.36697702028403345
24621.37254,-0.0,15873.654411947797,8747.718128052204,0.0,2025-01-25 20:00:00,1,25,20,2025-01-25,evening_peak_16_20,15873.654411947797,0.35528962139866976
24108.087728,-0.0,15873.654411947797,8234.433316052202,0.0,2025-01-25 21:00:00,1,25,21,2025-01-25,late_evening_21_23,15873.654411947797,0.3415631056663377
23138.595134,-0.0,15873.654411947797,7264.940722052203,0.0,2025-01-25 22:00:00,1,25,22,2025-01-25,late_evening_21_23,15873.654411947797,0.3139750136073323
22238.718341,-0.0,15873.654411947797,6365.063929052203,0.0,2025-01-25 23:00:00,1,25,23,2025-01-25,late_evening_21_23,15873.654411947797,0.28621541185300103
21430.12337,-0.0,15873.654411947797,5556.4689580522045,0.0,2025-01-26 00:00:00,1,26,0,2025-01-26,night_00_05,15873.654411947797,0.25928310640669
20928.653697,-0.0,15873.654411947797,5054.999285052205,0.0,2025-01-26 01:00:00,1,26,1,2025-01-26,night_00_05,15873.654411947797,0.24153485256324964
20524.593528,-0.0,15873.654411947797,4650.939116052205,0.0,2025-01-26 02:00:00,1,26,2,2025-01-26,night_00_05,15873.654411947797,0.22660322650031114
20271.3741239999,-0.0,15873.654411947797,4397.719712052103,0.0,2025-01-26 03:00:00,1,26,3,2025-01-26,night_00_05,15873.654411947797,0.21694235847808208
20158.705709,-0.0,15873.654411947797,4285.051297052205,0.0,2025-01-26 04:00:00,1,26,4,2025-01-26,night_00_05,15873.654411947797,0.21256579459558816
20491.274952,-0.0,15873.654411947797,4617.620540052203,0.0,2025-01-26 05:00:00,1,26,5,2025-01-26,night_00_05,15873.654411947797,0.22534569229434462
21032.346158,320.4125319829616,15873.654411947797,4838.279214069242,0.0003966832657431,2025-01-26 06:00:00,1,26,6,2025-01-26,morning_06_09,16194.066943930758,0.23003991935673435
25599.5791289999,1751.3811214215368,15873.654411947797,7974.543595630566,0.0021682784331396,2025-01-26 17:00:00,1,26,17,2025-01-26,evening_peak_16_20,17625.035533369333,0.3115107305259088
26294.3421929999,-0.0,15873.654411947797,10420.687781052102,0.0,2025-01-26 18:00:00,1,26,18,2025-01-26,evening_peak_16_20,15873.654411947797,0.3963091262966185
26026.597342,-0.0,15873.654411947797,10152.942930052204,0.0,2025-01-26 19:00:00,1,26,19,2025-01-26,evening_peak_16_20,15873.654411947797,0.3900987438595385
25514.869661,-0.0,15873.654411947797,9641.215249052204,0.0,2025-01-26 20:00:00,1,26,20,2025-01-26,evening_peak_16_20,15873.654411947797,0.3778665294845303
25060.24371,-0.0,15873.654411947797,9186.589298052202,0.0,2025-01-26 21:00:00,1,26,21,2025-01-26,late_evening_21_23,15873.654411947797,0.3665802058575512
23794.4883649999,-0.0,15873.654411947797,7920.8339530521025,0.0,2025-01-26 22:00:00,1,26,22,2025-01-26,late_evening_21_23,15873.654411947797,0.3328852392852086
22454.063872,-0.0,15873.654411947797,6580.409460052202,0.0,2025-01-26 23:00:00,1,26,23,2025-01-26,late_evening_21_23,15873.654411947797,0.29306095758718803
22509.308498,-0.0,15873.654411947797,6635.654086052202,0.0,2025-01-27 00:00:00,1,27,0,2025-01-27,night_00_05,15873.654411947797,0.2947959990259938
21884.567926,-0.0,15873.654411947797,6010.913514052203,0.0,2025-01-27 01:00:00,1,27,1,2025-01-27,night_00_05,15873.654411947797,0.27466448203946153
21313.083699,-0.0,15873.654411947797,5439.429287052202,0.0,2025-01-27 02:00:00,1,27,2,2025-01-27,night_00_05,15873.654411947797,0.2552154987927635
21078.407647,-0.0,15873.654411947797,5204.753235052203,0.0,2025-01-27 03:00:00,1,27,3,2025-01-27,night_00_05,15873.654411947797,0.24692345466584492
21644.482083,-0.0,15873.654411947797,5770.827671052202,0.0,2025-01-27 04:00:00,1,27,4,2025-01-27,night_00_05,15873.654411947797,0.26661888461561867
23053.266036,-0.0,15873.654411947797,7179.611624052204,0.0,2025-01-27 05:00:00,1,27,5,2025-01-27,night_00_05,15873.654411947797,0.3114357684867956
25728.970383,133.76445509965163,15873.654411947797,9721.551515952551,0.0001656056352131,2025-01-27 06:00:00,1,27,6,2025-01-27,morning_06_09,16007.418867047449,0.3778445608680831
26879.269181,6016.289678204684,15873.654411947797,4989.325090847519,0.0074484022907495,2025-01-27 17:00:00,1,27,17,2025-01-27,evening_peak_16_20,21889.94409015248,0.18561981939502642
27741.111204,572.3874357753492,15873.654411947797,11295.069356276856,0.0007086380669585,2025-01-27 18:00:00,1,27,18,2025-01-27,evening_peak_16_20,16446.041847723147,0.4071599465939279
27298.847109,-0.0,15873.654411947797,11425.192697052202,0.0,2025-01-27 19:00:00,1,27,19,2025-01-27,evening_peak_16_20,15873.654411947797,0.41852290140434156
26996.141912,-0.0,15873.654411947797,11122.487500052202,0.0,2025-01-27 20:00:00,1,27,20,2025-01-27,evening_peak_16_20,15873.654411947797,0.4120028534561884
26468.300957,-0.0,15873.654411947797,10594.646545052203,0.0,2025-01-27 21:00:00,1,27,21,2025-01-27,late_evening_21_23,15873.654411947797,0.4002767900464826
24965.063217,-0.0,15873.654411947797,9091.408805052202,0.0,2025-01-27 22:00:00,1,27,22,2025-01-27,late_evening_21_23,15873.654411947797,0.3641652627124691
23744.763524,-0.0,15873.654411947797,7871.109112052205,0.0,2025-01-27 23:00:00,1,27,23,2025-01-27,late_evening_21_23,15873.654411947797,0.33148820808834284
23219.835137,-0.0,15873.654411947797,7346.1807250522015,0.0,2025-01-28 00:00:00,1,28,0,2025-01-28,night_00_05,15873.654411947797,0.31637523185280153
22516.054613,-0.0,15873.654411947797,6642.400201052204,0.0,2025-01-28 01:00:00,1,28,1,2025-01-28,night_00_05,15873.654411947797,0.29500728769849
22551.728236,-0.0,15873.654411947797,6678.073824052202,0.0,2025-01-28 02:00:00,1,28,2,2025-01-28,night_00_05,15873.654411947797,0.2961224857876654
22288.555904,-0.0,15873.654411947797,6414.901492052204,0.0,2025-01-28 03:00:00,1,28,3,2025-01-28,night_00_05,15873.654411947797,0.2878114454647534
22500.360967,-0.0,15873.654411947797,6626.706555052204,0.0,2025-01-28 04:00:00,1,28,4,2025-01-28,night_00_05,15873.654411947797,0.2945155664289661
24458.712863,-0.0,15873.654411947797,8585.058451052204,0.0,2025-01-28 05:00:00,1,28,5,2025-01-28,night_00_05,15873.654411947797,0.3510020539158984
26817.596166,323.5233332642962,15873.654411947797,10620.418420787906,0.0004005345595852,2025-01-28 06:00:00,1,28,6,2025-01-28,morning_06_09,16197.177745212093,0.39602425046032763
27687.187282,6520.2394857896215,15873.654411947797,5293.293384262581,0.0080723118931805,2025-01-28 17:00:00,1,28,17,2025-01-28,evening_peak_16_20,22393.89389773742,0.19118205581337105
28133.625418,-0.0,15873.654411947797,12259.971006052203,0.0,2025-01-28 18:00:00,1,28,18,2025-01-28,evening_peak_16_20,15873.654411947797,0.4357764356316562
27581.706615,-0.0,15873.654411947797,11708.052203052202,0.0,2025-01-28 19:00:00,1,28,19,2025-01-28,evening_peak_16_20,15873.654411947797,0.4244861409948038
26833.974745,-0.0,15873.654411947797,10960.320333052203,0.0,2025-01-28 20:00:00,1,28,20,2025-01-28,evening_peak_16_20,15873.654411947797,0.4084493794604338
26200.3158469999,-0.0,15873.654411947797,10326.661435052103,0.0,2025-01-28 21:00:00,1,28,21,2025-01-28,late_evening_21_23,15873.654411947797,0.3941426315375725
24747.4612959999,-0.0,15873.654411947797,8873.806884052103,0.0,2025-01-28 22:00:00,1,28,22,2025-01-28,late_evening_21_23,15873.654411947797,0.35857443225848934
23487.609394,-0.0,15873.654411947797,7613.9549820522025,0.0,2025-01-28 23:00:00,1,28,23,2025-01-28,late_evening_21_23,15873.654411947797,0.3241690056373816
23136.429729,-0.0,15873.654411947797,7262.775317052203,0.0,2025-01-29 00:00:00,1,29,0,2025-01-29,night_00_05,15873.654411947797,0.31391080655580966
22508.2471679999,-0.0,15873.654411947797,6634.592756052103,0.0,2025-01-29 01:00:00,1,29,1,2025-01-29,night_00_05,15873.654411947797,0.2947627465849291
22269.929721,-0.0,15873.654411947797,6396.275309052204,0.0,2025-01-29 02:00:00,1,29,2,2025-01-29,night_00_05,15873.654411947797,0.28721578330894654
21875.321456,-0.0,15873.654411947797,6001.667044052205,0.0,2025-01-29 03:00:00,1,29,3,2025-01-29,night_00_05,15873.654411947797,0.2743578902885588
22123.7771709999,-0.0,15873.654411947797,6250.122759052103,0.0,2025-01-29 04:00:00,1,29,4,2025-01-29,night_00_05,15873.654411947797,0.282507038049761
23490.057878,-0.0,15873.654411947797,7616.403466052203,0.0,2025-01-29 05:00:00,1,29,5,2025-01-29,night_00_05,15873.654411947797,0.32423945081827454
25893.06353,118.21044869273605,15873.654411947797,9901.198669359466,0.0001463491660023,2025-01-29 06:00:00,1,29,6,2025-01-29,morning_06_09,15991.864860640533,0.3823880730794108
26957.715499,8716.465190449686,15873.654411947797,2367.595896602519,0.0107913253457499,2025-01-29 17:00:00,1,29,17,2025-01-29,evening_peak_16_20,24590.119602397484,0.08782628100257031
27520.202115,401.29336529903566,15873.654411947797,11245.254337753167,0.0004968169056394,2025-01-29 18:00:00,1,29,18,2025-01-29,evening_peak_16_20,16274.947777246833,0.4086181595164919
27227.586398,-0.0,15873.654411947797,11353.931986052203,0.0,2025-01-29 19:00:00,1,29,19,2025-01-29,evening_peak_16_20,15873.654411947797,0.4170010451931283
26770.271501,-0.0,15873.654411947797,10896.617089052203,0.0,2025-01-29 20:00:00,1,29,20,2025-01-29,evening_peak_16_20,15873.654411947797,0.40704171000451606
26321.9077359999,-0.0,15873.654411947797,10448.253324052102,0.0,2025-01-29 21:00:00,1,29,21,2025-01-29,late_evening_21_23,15873.654411947797,0.3969413398468172
25004.774817,-0.0,15873.654411947797,9131.120405052205,0.0,2025-01-29 22:00:00,1,29,22,2025-01-29,late_evening_21_23,15873.654411947797,0.36517507043671626
23588.770331,-0.0,15873.654411947797,7715.115919052203,0.0,2025-01-29 23:00:00,1,29,23,2025-01-29,late_evening_21_23,15873.654411947797,0.3270673210512002
22991.956244,-0.0,15873.654411947797,7118.301832052204,0.0,2025-01-30 00:00:00,1,30,0,2025-01-30,night_00_05,15873.654411947797,0.3095996598336343
22406.380125,-0.0,15873.654411947797,6532.725713052203,0.0,2025-01-30 01:00:00,1,30,1,2025-01-30,night_00_05,15873.654411947797,0.29155649759611507
22099.882977,-0.0,15873.654411947797,6226.228565052204,0.0,2025-01-30 02:00:00,1,30,2,2025-01-30,night_00_05,15873.654411947797,0.28173129113543377
21737.572038,-0.0,15873.654411947797,5863.917626052202,0.0,2025-01-30 03:00:00,1,30,3,2025-01-30,night_00_05,15873.654411947797,0.2697595488493995
21956.481583,-0.0,15873.654411947797,6082.827171052204,0.0,2025-01-30 04:00:00,1,30,4,2025-01-30,night_00_05,15873.654411947797,0.2770401600118794
23468.6793239999,-0.0,15873.654411947797,7595.024912052102,0.0,2025-01-30 05:00:00,1,30,5,2025-01-30,night_00_05,15873.654411947797,0.3236238736401823
25849.940955,656.3790703728387,15873.654411947797,9319.907472679362,0.000812623000697,2025-01-30 06:00:00,1,30,6,2025-01-30,morning_06_09,16530.033482320636,0.36053883020095134
27186.6429809999,7279.274998448281,15873.654411947797,4033.7135706038216,0.009012027590669,2025-01-30 17:00:00,1,30,17,2025-01-30,evening_peak_16_20,23152.92941039608,0.14837115319544558
28253.654625,1054.5616343905397,15873.654411947797,11325.438578661662,0.0013055886124943,2025-01-30 18:00:00,1,30,18,2025-01-30,evening_peak_16_20,16928.216046338337,0.40084862397377957
27926.625556,80.88083331607405,15873.654411947797,11972.090310736128,0.0001001336398963,2025-01-30 19:00:00,1,30,19,2025-01-30,evening_peak_16_20,15954.53524526387,0.42869806402957766
27500.1202329999,-0.0,15873.654411947797,11626.465821052103,0.0,2025-01-30 20:00:00,1,30,20,2025-01-30,evening_peak_16_20,15873.654411947797,0.4227787268762719
26942.0653959999,-0.0,15873.654411947797,11068.410984052103,0.0,2025-01-30 21:00:00,1,30,21,2025-01-30,late_evening_21_23,15873.654411947797,0.4108226604518388
25667.498622,-0.0,15873.654411947797,9793.844210052202,0.0,2025-01-30 22:00:00,1,30,22,2025-01-30,late_evening_21_23,15873.654411947797,0.3815659778260493
24164.290667,-0.0,15873.654411947797,8290.636255052204,0.0,2025-01-30 23:00:00,1,30,23,2025-01-30,late_evening_21_23,15873.654411947797,0.3430945426581184
23603.814819,-0.0,15873.654411947797,7730.160407052203,0.0,2025-01-31 00:00:00,1,31,0,2025-01-31,night_00_05,15873.654411947797,0.3274962317036047
22634.222636,-0.0,15873.654411947797,6760.568224052202,0.0,2025-01-31 01:00:00,1,31,1,2025-01-31,night_00_05,15873.654411947797,0.29868789102124665
22154.466535,-0.0,15873.654411947797,6280.812123052203,0.0,2025-01-31 02:00:00,1,31,2,2025-01-31,night_00_05,15873.654411947797,0.283500941587994
22058.648637,-0.0,15873.654411947797,6184.994225052202,0.0,2025-01-31 03:00:00,1,31,3,2025-01-31,night_00_05,15873.654411947797,0.2803886279179325
22309.40367,-0.0,15873.654411947797,6435.749258052203,0.0,2025-01-31 04:00:00,1,31,4,2025-01-31,night_00_05,15873.654411947797,0.2884769738021511
23697.978617,-0.0,15873.654411947797,7824.324205052204,0.0,2025-01-31 05:00:00,1,31,5,2025-01-31,night_00_05,15873.654411947797,0.3301684220205744
26153.269833,871.0243587886451,15873.654411947797,9408.591062263557,0.0010783622758065,2025-01-31 06:00:00,1,31,6,2025-01-31,morning_06_09,16744.678770736442,0.3597481738360634
27314.766536,4827.963588714412,15873.654411947797,6613.14853533779,0.005977208043042,2025-01-31 17:00:00,1,31,17,2025-01-31,evening_peak_16_20,20701.61800066221,0.2421089166777929
27431.058313,-0.0,15873.654411947797,11557.403901052205,0.0,2025-01-31 18:00:00,1,31,18,2025-01-31,evening_peak_16_20,15873.654411947797,0.42132548329624503
26874.019645,-0.0,15873.654411947797,11000.365233052204,0.0,2025-01-31 19:00:00,1,31,19,2025-01-31,evening_peak_16_20,15873.654411947797,0.4093308473523743
26846.576208,-0.0,15873.654411947797,10972.921796052202,0.0,2025-01-31 20:00:00,1,31,20,2025-01-31,evening_peak_16_20,15873.654411947797,0.4087270462734979
26359.823051,-0.0,15873.654411947797,10486.168639052203,0.0,2025-01-31 21:00:00,1,31,21,2025-01-31,late_evening_21_23,15873.654411947797,0.39780876445050317
24978.639104,-0.0,15873.654411947797,9104.984692052205,0.0,2025-01-31 22:00:00,1,31,22,2025-01-31,late_evening_21_23,15873.654411947797,0.3645108388068332
23671.1506559999,-0.0,15873.654411947797,7797.496244052103,0.0,2025-01-31 23:00:00,1,31,23,2025-01-31,late_evening_21_23,15873.654411947797,0.32940926097632184
23059.118551,-0.0,15873.654411947797,7185.464139052203,0.0,2025-02-01 00:00:00,2,1,0,2025-02-01,night_00_05,15873.654411947797,0.31161052939469763
22180.150781,-0.0,15873.654411947797,6306.496369052204,0.0,2025-02-01 01:00:00,2,1,1,2025-02-01,night_00_05,15873.654411947797,0.28433063559038046
21298.646068,-0.0,15873.654411947797,5424.9916560522015,0.0,2025-02-01 02:00:00,2,1,2,2025-02-01,night_00_05,15873.654411947797,0.2547106345977054
20845.151702,-0.0,15873.654411947797,4971.4972900522025,0.0,2025-02-01 03:00:00,2,1,3,2025-02-01,night_00_05,15873.654411947797,0.23849657518084694
20699.018483,-0.0,15873.654411947797,4825.364071052203,0.0,2025-02-01 04:00:00,2,1,4,2025-02-01,night_00_05,15873.654411947797,0.23312042911673567
21160.822547,-0.0,15873.654411947797,5287.168135052203,0.0,2025-02-01 05:00:00,2,1,5,2025-02-01,night_00_05,15873.654411947797,0.24985645635035925
22315.3215959999,332.8557371084617,15873.654411947797,6108.811446943641,0.0004120884411117,2025-02-01 06:00:00,2,1,6,2025-02-01,morning_06_09,16206.51014905626,0.2737496486736121
24549.7428559999,4498.218652887285,15873.654411947797,4177.869791164817,0.0055689708957724,2025-02-01 17:00:00,2,1,17,2025-02-01,evening_peak_16_20,20371.873064835083,0.17017977808039467
24958.3010789999,-0.0,15873.654411947797,9084.646667052102,0.0,2025-02-01 18:00:00,2,1,18,2025-02-01,evening_peak_16_20,15873.654411947797,0.3639929912816058
24481.475781,-0.0,15873.654411947797,8607.821369052204,0.0,2025-02-01 19:00:00,2,1,19,2025-02-01,evening_peak_16_20,15873.654411947797,0.35160549331477425
23977.5296969999,-0.0,15873.654411947797,8103.875285052103,0.0,2025-02-01 20:00:00,2,1,20,2025-02-01,evening_peak_16_20,15873.654411947797,0.3379779062922429
23515.596317,-0.0,15873.654411947797,7641.941905052203,0.0,2025-02-01 21:00:00,2,1,21,2025-02-01,late_evening_21_23,15873.654411947797,0.3249733411832579
22919.628386,-0.0,15873.654411947797,7045.973974052204,0.0,2025-02-01 22:00:00,2,1,22,2025-02-01,late_evening_21_23,15873.654411947797,0.30742095183166657
21840.80402,-0.0,15873.654411947797,5967.149608052203,0.0,2025-02-01 23:00:00,2,1,23,2025-02-01,late_evening_21_23,15873.654411947797,0.2732110778791835
21467.05394,-0.0,15873.654411947797,5593.399528052205,0.0,2025-02-02 00:00:00,2,2,0,2025-02-02,night_00_05,15873.654411947797,0.26055738918277505
21061.724444,-0.0,15873.654411947797,5188.070032052203,0.0,2025-02-02 01:00:00,2,2,1,2025-02-02,night_00_05,15873.654411947797,0.24632693518740648
20540.788216,-0.0,15873.654411947797,4667.133804052204,0.0,2025-02-02 02:00:00,2,2,2,2025-02-02,night_00_05,15873.654411947797,0.22721298496309875
19774.18938,-0.0,15873.654411947797,3900.534968052203,0.0,2025-02-02 03:00:00,2,2,3,2025-02-02,night_00_05,15873.654411947797,0.19725384910075153
19360.343377,-0.0,15873.654411947797,3486.6889650522044,0.0,2025-02-02 04:00:00,2,2,4,2025-02-02,night_00_05,15873.654411947797,0.18009437628024588
19716.2101029999,-0.0,15873.654411947797,3842.5556910521027,0.0,2025-02-02 05:00:00,2,2,5,2025-02-02,night_00_05,15873.654411947797,0.19489322090696543
20374.574993,1042.1184292650396,15873.654411947797,3458.802151787162,0.0012901834371257,2025-02-02 06:00:00,2,2,6,2025-02-02,morning_06_09,16915.772841212834,0.1697607019030084
25009.216754,1029.6752241394586,15873.654411947797,8105.887117912745,0.001274778261757,2025-02-02 18:00:00,2,2,18,2025-02-02,evening_peak_16_20,16903.329636087255,0.3241159928215777
24599.382702,-0.0,15873.654411947797,8725.728290052202,0.0,2025-02-02 19:00:00,2,2,19,2025-02-02,evening_peak_16_20,15873.654411947797,0.3547133030026309
24162.413087,-0.0,15873.654411947797,8288.758675052204,0.0,2025-02-02 20:00:00,2,2,20,2025-02-02,evening_peak_16_20,15873.654411947797,0.34304349674047124
23457.894955,-0.0,15873.654411947797,7584.240543052203,0.0,2025-02-02 21:00:00,2,2,21,2025-02-02,late_evening_21_23,15873.654411947797,0.32331292119780075
22788.794348,-0.0,15873.654411947797,6915.139936052203,0.0,2025-02-02 22:00:00,2,2,22,2025-02-02,late_evening_21_23,15873.654411947797,0.303444747030204
21525.336586,-0.0,15873.654411947797,5651.682174052205,0.0,2025-02-02 23:00:00,2,2,23,2025-02-02,late_evening_21_23,15873.654411947797,0.2625595261413026
20966.945907,-0.0,15873.654411947797,5093.2914950522045,0.0,2025-02-03 00:00:00,2,3,0,2025-02-03,night_00_05,15873.654411947797,0.24292004747108942
20064.186002,-0.0,15873.654411947797,4190.531590052202,0.0,2025-02-03 01:00:00,2,3,1,2025-02-03,night_00_05,15873.654411947797,0.2088562969678655
19955.31919,-0.0,15873.654411947797,4081.6647780522017,0.0,2025-02-03 02:00:00,2,3,2,2025-02-03,night_00_05,15873.654411947797,0.20454018997088275
20138.970191,-0.0,15873.654411947797,4265.315779052204,0.0,2025-02-03 03:00:00,2,3,3,2025-02-03,night_00_05,15873.654411947797,0.21179413538028627
20084.166827,-0.0,15873.654411947797,4210.512415052204,0.0,2025-02-03 04:00:00,2,3,4,2025-02-03,night_00_05,15873.654411947797,0.20964336989034732
21454.00337,-0.0,15873.654411947797,5580.348958052202,0.0,2025-02-03 05:00:00,2,3,5,2025-02-03,night_00_05,15873.654411947797,0.2601075828045888
23743.410085,1287.8717304946772,15873.654411947797,6581.883942557526,0.0015944356506568,2025-02-03 06:00:00,2,3,6,2025-02-03,morning_06_09,17161.526142442475,0.27720887265118077
26285.574238,5027.054870723304,15873.654411947797,5384.864955328901,0.0062236908489407,2025-02-03 17:00:00,2,3,17,2025-02-03,evening_peak_16_20,20900.7092826711,0.2048600843402621
27306.163987,301.7477242946306,15873.654411947797,11130.761850757573,0.0003735755026901,2025-02-03 18:00:00,2,3,18,2025-02-03,evening_peak_16_20,16175.402136242426,0.40762817714186217
26822.600961,507.06060886627154,15873.654411947797,10441.885940185932,0.0006277608962731,2025-02-03 19:00:00,2,3,19,2025-02-03,evening_peak_16_20,16380.715020814068,0.38929431024860006
26076.480479,584.8306409009301,15873.654411947797,9617.995426151276,0.0007240432423272,2025-02-03 20:00:00,2,3,20,2025-02-03,evening_peak_16_20,16458.485052848726,0.36883794321464786
25465.857538,575.4982370567647,15873.654411947797,9016.704888995439,0.0007124893608007,2025-02-03 21:00:00,2,3,21,2025-02-03,late_evening_21_23,16449.15264900456,0.3540703420468274
24280.532217,535.0578203986872,15873.654411947797,7871.819984653516,0.0006624225408525,2025-02-03 22:00:00,2,3,22,2025-02-03,late_evening_21_23,16408.712232346483,0.324202942270848
22854.2325079999,522.6146152731872,15873.654411947797,6457.963480778915,0.0006470173654839,2025-02-03 23:00:00,2,3,23,2025-02-03,late_evening_21_23,16396.269027220984,0.282571881533032
21740.308307,541.2794229615181,15873.654411947797,5325.374472090684,0.0006701251285369,2025-02-04 00:00:00,2,4,0,2025-02-04,night_00_05,16414.933834909316,0.24495395359117364
21484.443059,522.6146152731872,15873.654411947797,5088.174031779017,0.0006470173654839,2025-02-04 01:00:00,2,4,1,2025-02-04,night_00_05,16396.269027220984,0.23683062287470102
21373.248945,494.6174037406906,15873.654411947797,5004.977129311512,0.0006123557209044,2025-02-04 02:00:00,2,4,2,2025-02-04,night_00_05,16368.271815688488,0.2341701601937483
21048.523525,516.393012710437,15873.654411947797,4658.476100341767,0.0006393147777996,2025-02-04 03:00:00,2,4,3,2025-02-04,night_00_05,16390.047424658234,0.22132080166139667
20776.284585,497.728205022106,15873.654411947797,4404.901968030099,0.0006162070147466,2025-02-04 04:00:00,2,4,4,2025-02-04,night_00_05,16371.382616969902,0.21201586597491723
21942.1023829999,491.5066024592752,15873.654411947797,5576.9413685928275,0.0006085044270622,2025-02-04 05:00:00,2,4,5,2025-02-04,night_00_05,16365.161014407073,0.2541662267018533
24074.882368,1269.2069228063463,15873.654411947797,6932.0210332458555,0.0015713278876038,2025-02-04 06:00:00,2,4,6,2025-02-04,morning_06_09,17142.861334754143,0.28793582154568703
27086.609716,6974.416472872234,15873.654411947797,4238.538831179968,0.0086346007941367,2025-02-04 17:00:00,2,4,17,2025-02-04,evening_peak_16_20,22848.07088482003,0.1564809651566055
27450.226276,531.9470191173526,15873.654411947797,11044.624844934851,0.0006585712470104,2025-02-04 18:00:00,2,4,18,2025-02-04,evening_peak_16_20,16405.601431065148,0.40235095819925076
26883.573657,-0.0,15873.654411947797,11009.919245052204,0.0,2025-02-04 19:00:00,2,4,19,2025-02-04,evening_peak_16_20,15873.654411947797,0.4095407621592533
26395.27178,-0.0,15873.654411947797,10521.617368052202,0.0,2025-02-04 20:00:00,2,4,20,2025-02-04,evening_peak_16_20,15873.654411947797,0.39861750451929623
25625.112966,-0.0,15873.654411947797,9751.458554052204,0.0,2025-02-04 21:00:00,2,4,21,2025-02-04,late_evening_21_23,15873.654411947797,0.3805430464634699
24317.864496,-0.0,15873.654411947797,8444.210084052202,0.0,2025-02-04 22:00:00,2,4,22,2025-02-04,late_evening_21_23,15873.654411947797,0.34724307660490394
22698.18594,-0.0,15873.654411947797,6824.531528052203,0.0,2025-02-04 23:00:00,2,4,23,2025-02-04,late_evening_21_23,15873.654411947797,0.3006641828599014
22167.008559,-0.0,15873.654411947797,6293.354147052205,0.0,2025-02-05 00:00:00,2,5,0,2025-02-05,night_00_05,15873.654411947797,0.28390633451066394
21523.354313,-0.0,15873.654411947797,5649.699901052203,0.0,2025-02-05 01:00:00,2,5,1,2025-02-05,night_00_05,15873.654411947797,0.2624916088306836
21286.918084,-0.0,15873.654411947797,5413.263672052204,0.0,2025-02-05 02:00:00,2,5,2,2025-02-05,night_00_05,15873.654411947797,0.25430001894548576
21072.711617,-0.0,15873.654411947797,5199.057205052204,0.0,2025-02-05 03:00:00,2,5,3,2025-02-05,night_00_05,15873.654411947797,0.24671989535784117
21308.227185,-0.0,15873.654411947797,5434.572773052203,0.0,2025-02-05 04:00:00,2,5,4,2025-02-05,night_00_05,15873.654411947797,0.25504574950645775
22907.952252,-0.0,15873.654411947797,7034.297840052202,0.0,2025-02-05 05:00:00,2,5,5,2025-02-05,night_00_05,15873.654411947797,0.307067945780185
25493.204688,1841.5943585817763,15873.654411947797,7777.955917470428,0.0022799659545624,2025-02-05 06:00:00,2,5,6,2025-02-05,morning_06_09,17715.24877052957,0.3050991828081786
27155.393172,877.2459613513952,15873.654411947797,10404.492798700809,0.0010860648634908,2025-02-05 18:00:00,2,5,18,2025-02-05,evening_peak_16_20,16750.90037329919,0.38314646128669977
26800.276109,457.2877883640286,15873.654411947797,10469.333908688173,0.0005661401947984,2025-02-05 19:00:00,2,5,19,2025-02-05,evening_peak_16_20,16330.942200311825,0.39064276301140005
26067.99742,528.8362178359372,15873.654411947797,9665.506790216266,0.0006547199531682,2025-02-05 20:00:00,2,5,20,2025-02-05,evening_peak_16_20,16402.490629783733,0.3707805641717862
25443.934457,553.7226280870183,15873.654411947797,9016.557416965185,0.0006855303039055,2025-02-05 21:00:00,2,5,21,2025-02-05,late_evening_21_23,16427.377040034815,0.3543696212629017
24495.454524,550.6118268056836,15873.654411947797,8071.1882852465205,0.0006816790100634,2025-02-05 22:00:00,2,5,22,2025-02-05,late_evening_21_23,16424.26623875348,0.3294973880700431
23072.579335,563.0550319311837,15873.654411947797,6635.869891121018,0.000697084185432,2025-02-05 23:00:00,2,5,23,2025-02-05,late_evening_21_23,16436.70944387898,0.2876084981558486
22232.56446,559.944230649849,15873.654411947797,5798.965817402355,0.0006932328915899,2025-02-06 00:00:00,2,6,0,2025-02-06,night_00_05,16433.598642597644,0.2608320703549803
21620.996494,556.8334293684336,15873.654411947797,5190.508652683769,0.0006893815977477,2025-02-06 01:00:00,2,6,1,2025-02-06,night_00_05,16430.48784131623,0.24006796606826963
21537.695706,531.9470191173526,15873.654411947797,5132.09427493485,0.0006585712470104,2025-02-06 02:00:00,2,6,2,2025-02-06,night_00_05,16405.601431065148,0.23828427817861428
21384.150173,553.7226280870183,15873.654411947797,4956.773132965187,0.0006855303039055,2025-02-06 03:00:00,2,6,3,2025-02-06,night_00_05,16427.377040034815,0.23179659200222483
21376.58374,314.1909294201307,15873.654411947797,5188.738398632071,0.0003889806780587,2025-02-06 04:00:00,2,6,4,2025-02-06,night_00_05,16187.845341367927,0.24273001063883146
