Date,HR,Solar Gen,Solar Gen Normalized,Demand,Demand_Normalized
06/20/2025,2,23.83333333333333,0.0011014700388595,24427.484202,0.5561456171048949
06/20/2025,3,22.916666666666668,0.0010591058065957,23242.418798,0.5291649863953566
06/20/2025,4,24.58333333333333,0.001136131683439,22481.192688,0.5118339931092102
06/20/2025,5,23.916666666666668,0.0011053213327017,22448.053558,0.5110795076390012
06/20/2025,6,78.91666666666667,0.0036471752685314,23225.442913,0.5287784928882416
06/20/2025,7,4090.4166666666665,0.1890407582427316,24273.9051889999,0.5526490517503542
06/20/2025,8,13724.416666666666,0.6342811367478904,26934.198587,0.6132165052497084
06/20/2025,9,18313.416666666668,0.846364186048303,29410.5335106,0.6695957378737198
06/20/2025,10,18768.58333333333,0.867399953014215,29057.9403791999,0.6615681766632453
06/20/2025,11,19385.0,0.895887973564719,27949.721911,0.6363371361358049
06/20/2025,12,18871.58333333333,0.8721601522031326,27327.885379,0.6221796543841969
06/20/2025,13,18649.916666666668,0.8619157105829705,25399.518193,0.5782761172948149
06/20/2025,14,18713.33333333333,0.8648465451968588,24908.79365,0.5671036894861047
06/20/2025,15,18642.75,0.861584499312544,24450.644929,0.5566729221971219
06/20/2025,16,18635.75,0.8612609906298021,25066.400841,0.5706919652075844
06/20/2025,17,19085.166666666668,0.8820310183206048,26177.387091,0.5959860203993472
06/20/2025,18,17920.083333333332,0.828186079113278,27773.055835,0.6323149428126595
06/20/2025,19,11985.166666666666,0.5539007829680381,28495.4394953999,0.6487616019641862
06/20/2025,20,3027.0,0.1398943975228478,28582.675662,0.6507477259262971
06/20/2025,21,62.583333333333336,0.0028923216754668,28671.885448,0.65277878369207
06/20/2025,22,0.0,0.0,28347.595963,0.6453956174902395
06/20/2025,23,0.0,0.0,27085.072674,0.6166514869910079
06/20/2025,24,0.0,0.0,25971.456921,0.5912975653571456
06/21/2025,1,0.0,0.0,24682.819072,0.5619588792349721
06/21/2025,2,0.0,0.0,23694.359664,0.5394544181574662
06/21/2025,3,0.0,0.0,22406.836262,0.5101411048821001
06/21/2025,4,0.0,0.0,21879.446195,0.49813390545700775
06/21/2025,5,0.0,0.0,21824.797821,0.4968897145517683
06/21/2025,6,60.66666666666666,0.002803741917097,21969.058951,0.5001741377246438
06/21/2025,7,3979.25,0.1839031322572818,22509.368091,0.512475468373672
06/21/2025,8,12590.916666666666,0.5818958379067447,24488.9224699999,0.5575443949400622
06/21/2025,9,15891.333333333334,0.7344263305257401,24946.6717893,0.5679660689674129
06/21/2025,10,17362.0,0.8023939642522906,24501.076554,0.5578211095002145
06/21/2025,11,17632.0,0.8148721563009093,23590.188809,0.5370827386198094
06/21/2025,12,17379.25,0.803191182077619,23584.56599,0.5369547227293163
06/21/2025,13,17019.0,0.7865420387979342,22679.3320279999,0.5163450727032348
06/21/2025,14,16365.916666666666,0.756359448956877,21532.650216,0.4902383292218316
06/21/2025,15,16586.916666666668,0.7665730802263021,20786.359805,0.4732473801034988
06/21/2025,16,17036.333333333332,0.7873431079171047,21125.8297959999,0.4809761640450631
06/21/2025,17,17291.833333333332,0.7991511748371865,21688.0104799999,0.49377544868863
06/21/2025,18,16800.25,0.7764323924622477,23417.065052,0.533141194010627
06/21/2025,19,11388.5,0.5263255190581276,24980.068566,0.5687264203336668
06/21/2025,20,2831.333333333333,0.1308515595814414,25623.9512469999,0.583385831348188
06/21/2025,21,31.58333333333333,0.001459640366181,26262.689822,0.5979281254307299
06/21/2025,22,0.0,0.0,26229.900598,0.5971816063432516
06/21/2025,23,0.0,0.0,25583.287805,0.582460038300585
06/21/2025,24,0.0,0.0,24086.070146,0.5483725722308402
06/22/2025,1,0.0,0.0,23441.798383,0.5337043029054401
06/22/2025,2,0.0,0.0,22581.430537,0.5141161290806586
06/22/2025,3,0.0,0.0,21520.565077,0.48996318434684677
06/22/2025,4,0.0,0.0,20822.533861,0.47407096236563206
06/22/2025,5,0.0,0.0,20524.528942,0.46728622234873013
06/22/2025,6,50.583333333333336,0.0023377353621949,20363.584951,0.463621977007137
06/22/2025,7,3784.75,0.1749142124296657,20180.7603,0.4594595701251357
06/22/2025,8,12698.083333333334,0.5868486017877707,22166.332441,0.5046655043315047
06/22/2025,9,15862.416666666666,0.7330899315625083,23678.128588,0.539084881871877
06/22/2025,10,17350.5,0.8018624857020716,23636.59553355,0.5381392901766235
06/22/2025,11,17309.5,0.7999676491317258,22485.8461284,0.511939938955353
06/22/2025,12,17615.0,0.8140864923571074,21813.030194,0.49662179853857363
06/22/2025,13,17962.416666666668,0.8301425363850986,21570.918372,0.49110958829452583
06/22/2025,14,17172.0,0.7936130142921515,21043.25761,0.4790962259000267
06/22/2025,15,16668.333333333332,0.7703357943100985,20933.563615,0.47659879988441667
06/22/2025,16,16246.0,0.7508174371179998,21287.083914,0.4846474701126166
06/22/2025,17,17073.0,0.7890376772076579,22909.084017,0.521575884056828
06/22/2025,18,16760.333333333332,0.77458762271185,25433.5411312,0.579050724610267
06/22/2025,19,12052.5,0.5570126283925084,26892.462411,0.6122662890438488
06/22/2025,20,3110.4166666666665,0.1437495426588562,27550.506877,0.6272481243650674
06/22/2025,21,71.33333333333333,0.0032967075288943,27846.754592,0.6339928577527612
06/22/2025,22,19.5,0.0009012027590669,27757.398385,0.6319584663896055
06/22/2025,23,23.416666666666668,0.0010822135696487,26198.687457,0.5964709702654762
06/22/2025,24,24.08333333333333,0.001113023920386,24454.033696,0.5567500749607408
06/23/2025,1,24.916666666666668,0.0011515368588077,23373.362018,0.5321461979393043
06/23/2025,2,24.83333333333333,0.0011476855649655,22417.384301,0.5103812542814566
06/23/2025,3,24.416666666666668,0.0011284290957547,21471.963674,0.48885666608896633
06/23/2025,4,23.25,0.0010745109819643,21110.103339,0.48061811652527936
06/23/2025,5,23.5,0.0010860648634908,21432.29137,0.4879534384865002
06/23/2025,6,81.41666666666667,0.0037627140837964,22471.3372959999,0.5116096133482663
06/23/2025,7,3497.4166666666665,0.1616349512618764,23431.9144969999,0.5334792744156676
06/23/2025,8,12002.25,0.5546902982056822,25595.9924719999,0.5827492880984907
06/23/2025,9,17634.666666666668,0.8149953977038586,27767.6440022,0.6321917304888961
06/23/2025,10,19550.5,0.9035366431352612,28541.4349764,0.6498087906535046
06/23/2025,11,20852.83333333333,0.9637246633006358,28209.8543723,0.6422596260255684
06/23/2025,12,21258.08333333333,0.9824535052550905,27658.979398,0.6297177408278847
06/23/2025,13,21467.666666666668,0.9921395092681388,27264.67782,0.6207405947325741
06/23/2025,14,21456.166666666668,0.9916080307179196,27306.195084,0.6216858269233658
06/23/2025,15,21077.75,0.9741193053806426,27039.882532,0.6156226336223262
06/23/2025,16,20367.83333333333,0.941310133139228,27647.988814,0.6294675159144029
06/23/2025,17,19151.0,0.8850735404559161,28041.07388,0.6384169654278075
06/23/2025,18,16846.416666666668,0.7785660092508079,29270.253157,0.6664019458656925
06/23/2025,19,10378.25,0.4796362838095458,29916.574583,0.6811168802952255
06/23/2025,20,2557.5,0.118196208016083,30126.348201,0.6858928399180092
06/23/2025,21,33.333333333333336,0.0015405175368665,30063.938391,0.684471942783911
06/23/2025,22,0.0,0.0,29497.923847,0.6715853718517536
06/23/2025,23,0.0,0.0,27794.447452,0.6328019702092984
06/23/2025,24,0.0,0.0,26019.442702,0.5923900676208179
06/24/2025,1,0.0,0.0,24718.6977679999,0.5627757369745076
06/24/2025,2,6.333333333333333,0.0002926983320046,23727.314482,0.5402047073580091
06/24/2025,3,0.0,0.0,22761.2176909999,0.5182093806362413
06/24/2025,4,0.0,0.0,22129.265302,0.5038215890628264
06/24/2025,5,0.0,0.0,22339.4404799999,0.5086066910857074
06/24/2025,6,51.91666666666666,0.0023993560636695,23238.110457,0.5290668974990819
06/24/2025,7,3571.6666666666665,0.1650664540752465,24221.627806,0.5514588416907065
06/24/2025,8,12095.5,0.5589998960150663,26344.081024,0.5997811758672335
06/24/2025,9,17515.916666666668,0.8095073039787717,28947.95706329,0.6590641636182611
06/24/2025,10,19374.33333333333,0.8953950079529217,28851.108399,0.6568591899205221
06/24/2025,11,20392.58333333333,0.9424539674103516,28840.18075,0.6566103978612844
06/24/2025,12,20669.83333333333,0.9552672220232388,28051.537011,0.6386551817090556
06/24/2025,13,20649.58333333333,0.9543313576195922,26857.664455,0.6114740367368338
06/24/2025,14,20502.0,0.9475107162251158,26645.654076,0.606647152310809
06/24/2025,15,20029.33333333333,0.9256661775523488,26280.2318739999,0.5983275089797723
06/24/2025,16,19467.75,0.8997123083499902,26100.341684,0.594231911582132
06/24/2025,17,18178.33333333333,0.8401212387301513,26868.230272,0.6117145908916166
06/24/2025,18,16083.583333333334,0.7433112654196178,28253.542946,0.6432542928762313
06/24/2025,19,10782.833333333334,0.4983343154132631,29519.289982,0.6720718190943947
06/24/2025,20,2786.9166666666665,0.1287988199635667,29548.429135,0.6727352362556991
06/24/2025,21,143.83333333333334,0.0066473331715789,29614.490934,0.6742392789834766
06/24/2025,22,49.25,0.0022761146607202,29671.0542709999,0.6755270682499105
06/24/2025,23,49.25,0.0022761146607202,28043.605036,0.6384745927832882
06/24/2025,24,46.0,0.0021259142008757,26190.289574,0.5962797739153
06/25/2025,1,46.583333333333336,0.0021528732577709,25039.221801,0.5700731743469242
06/25/2025,2,46.16666666666666,0.0021336167885601,24101.5363979999,0.5487246956092305
06/25/2025,3,47.083333333333336,0.0021759810208239,23042.470981,0.5246127328290586
06/25/2025,4,47.333333333333336,0.0021875349023504,22523.854212,0.5128052769055854
06/25/2025,5,49.25,0.0022761146607202,22513.730381,0.5125747855380586
06/25/2025,6,94.58333333333331,0.0043712185108587,23276.008445,0.5299297288798741
06/25/2025,7,3397.833333333333,0.1570326551204877,24451.0346049999,0.5566817940317179
06/25/2025,8,12425.083333333334,0.5742317631608339,26986.578274,0.6144090444858198
06/25/2025,9,17667.583333333332,0.8165166587715142,29601.183618,0.6739363085503517
06/25/2025,10,19526.75,0.902439024390244,29836.808199,0.6793008224283137
06/25/2025,11,20553.08333333333,0.9498715593503636,28933.6510127,0.6587384547868516
06/25/2025,12,20828.0,0.9625769777356704,28853.1665916,0.6569060492198334
06/25/2025,13,20633.5,0.9535880579080542,27557.0043913,0.6273960546255125
06/25/2025,14,20602.666666666668,0.9521630791864528,26948.294443,0.613537428537138
06/25/2025,15,20169.25,0.932132499913346,26727.347019,0.6085070725474633
06/25/2025,16,19861.0,0.9178865639911729,27813.400722,0.6332334832522766
06/25/2025,17,19191.916666666668,0.8869645257324199,29434.710379,0.6701461776686981
06/25/2025,18,17159.25,0.7930237663343,30949.5620321,0.7046351205524147
06/25/2025,19,11344.25,0.5242804820279373,31677.486242,0.7212079225476068
06/25/2025,20,2980.0,0.137722267795866,32134.657636,0.7316164388293621
06/25/2025,21,160.66666666666666,0.0074252945276965,31797.355556,0.7239370121687563
06/25/2025,22,26.83333333333333,0.0012401166171775,31226.131776,0.710931841476349
06/25/2025,23,19.5,0.0009012027590669,29425.211596,0.6699299168990832
06/25/2025,24,20.416666666666668,0.0009435669913307,27288.117255,0.6212742452278469
06/26/2025,1,21.666666666666668,0.0010013363989632,26054.38525,0.5931856118839921
06/26/2025,2,19.416666666666668,0.0008973514652247,24797.535711,0.5645706568319312
06/26/2025,3,17.5,0.0008087717068549,23652.3563169999,0.538498119213839
06/26/2025,4,18.58333333333333,0.000858838526803,22979.706691,0.5231837651750199
06/26/2025,5,18.916666666666668,0.0008742437021717,22974.298835,0.5230606433918897
06/26/2025,6,65.91666666666667,0.0030463734291535,23643.399618,0.5382942001834825
06/26/2025,7,3517.4166666666665,0.1625592617839963,24772.70973,0.5640054385552841
06/26/2025,8,12696.75,0.5867869810862959,28347.128499,0.6453849746400546
06/26/2025,9,18002.416666666668,0.8319911574293385,29663.9039319999,0.6753642749936432
06/26/2025,10,19782.33333333333,0.9142509426041678,30059.8945169999,0.6843798750628685
06/26/2025,11,20572.75,0.950780464697115,29148.5389216999,0.6636308525373061
06/26/2025,12,20960.166666666668,0.968685129769346,29066.617572153,0.6617657321212588
06/26/2025,13,21035.33333333333,0.97215899681498,28158.9085598,0.6410997321086417
06/26/2025,14,20945.58333333333,0.9680111533469667,28691.6643442,0.6532290939385873
06/26/2025,15,20555.83333333333,0.9499986520471552,28382.291383,0.646185535338801
06/26/2025,16,20276.0,0.9370660073251608,29136.171691,0.6633492852218758
06/26/2025,17,19330.0,0.8933461196288893,30028.261112,0.6836596707471347
06/26/2025,18,17411.916666666668,0.8047008892637482,31388.7320973,0.714633796834627
06/26/2025,19,11373.916666666666,0.5256515426357484,32617.972004,0.7426201576415111
06/26/2025,20,2997.083333333333,0.1385117830335101,32827.309312,0.7473861837037122
06/26/2025,21,94.0,0.0043442594539635,32317.916087,0.7357887221262535
06/26/2025,22,6.916666666666667,0.0003196573888998,31604.541454,0.7195471733766576
06/26/2025,23,0.0,0.0,29798.92331,0.6784382892751808
06/26/2025,24,0.0,0.0,27549.37688,0.6272223974881735
